Titre;URL;Prix;BidCount;Type;EndDate
【箱付き】ザ・キング・オブ・ファイターズ2000 ドリームキャスト DC;https://page.auctions.yahoo.co.jp/jp/auction/b1224840163;¥1,883;3;Auction;2026-04-04 22:06 +0900
1円〜 動作品 NG ネオジオROM ザ・キング・オブ・ファイターズ’99 THE KING OF FIGHTERS ’99 箱説付【10;https://page.auctions.yahoo.co.jp/jp/auction/v1224722130;¥37,216;42;Auction;2026-04-04 21:47 +0900
SS ザ・キング・オブ・ファイターズ'95 SEGA SATURN SNK 1995;https://page.auctions.yahoo.co.jp/jp/auction/s1224770455;¥1,000;1;Auction;2026-04-04 21:44 +0900
SS　パワーメモリー　ザ、キングオブファイターズ95　良品　激安！！！！！;https://page.auctions.yahoo.co.jp/jp/auction/k1181626271;¥800;1;Auction;2026-04-04 21:40 +0900
★解説書のみ品★【 　PlayStation　ザ・キング・オブ・ファイターズ’97　解説書のみ　　1点 　】★最安送料140円で発送可！;https://page.auctions.yahoo.co.jp/jp/auction/r1222177899;¥100;1;Auction;2026-04-04 21:36 +0900
Tunshi Studio KOF KING キングオブファイターズ　キング　1/6;https://page.auctions.yahoo.co.jp/jp/auction/z577380966;¥12,000;1;Buy-Now;2026-04-04 21:21 +0900
《ゲーム》基盤 「SNK MVS ザ・キング・オブ・ファイターズ '96 アーケードゲーム」 アーケードゲーム ROM 動作未確認 カセット・ソフト;https://page.auctions.yahoo.co.jp/jp/auction/g1224718212;¥3,130;10;Auction;2026-04-04 21:09 +0900
《ゲーム》基盤 「SNK MVS ザ・キング・オブ・ファイターズ '94 アーケードゲーム」 アーケードゲーム ROM 動作未確認 カセット・ソフト;https://page.auctions.yahoo.co.jp/jp/auction/v1224721551;¥3,000;9;Auction;2026-04-04 21:08 +0900
★くじコレ 『SNK 不知火舞コレクション』A賞 A-03 選べるBIGアクリルスタンド アクスタ KOF キングオブファイターズ 餓狼伝説 グッズ★;https://page.auctions.yahoo.co.jp/jp/auction/r1213119479;¥4,500;1;Buy-Now;2026-04-04 19:34 +0900
アクスタ KOF キング・オブ・ファイターズ '98 ピクセル アクリルスタンド 七枷社;https://page.auctions.yahoo.co.jp/jp/auction/z587381518;¥2,000;1;Buy-Now;2026-04-04 17:42 +0900
JOYTOY x SNK ザ・キング・オブ・ファイターズ '98 草薙 京 THE KING OF FIGHTERS '98 アクションフィギュア;https://page.auctions.yahoo.co.jp/jp/auction/w1217028827;¥5,999;1;Buy-Now;2026-04-04 17:29 +0900
 販促用ミニポスターだけです。　ファイナルファンタジーIX キングオブファイターズ2枚 ;https://page.auctions.yahoo.co.jp/jp/auction/z582353594;¥1,650;1;Buy-Now;2026-04-04 11:53 +0900
CD■キングオブファイターズ’99　２枚組　新世界楽曲雑技団　/　SNK　NEOGEO　/　PCCB-00387;https://page.auctions.yahoo.co.jp/jp/auction/w1209612891;¥1,800;1;Auction;2026-04-04 05:36 +0900
キングオブファイターズ2001　純正インスト+取扱説明書+帯2本　MVS　NEOGEO　S633;https://page.auctions.yahoo.co.jp/jp/auction/w1225090127;¥5,000;1;Auction;2026-04-03 23:38 +0900
【ソフトのみ】熱闘 ザ・キング・オブ ・ファイターズ96【GB】中古;https://page.auctions.yahoo.co.jp/jp/auction/z585934046;¥1,700;1;Buy-Now;2026-04-03 23:15 +0900
THE KING OF FIGHTERS キングオブファイターズ トレーディングカード トレカ まとめ セット;https://page.auctions.yahoo.co.jp/jp/auction/q1225007403;¥18,530;40;Auction;2026-04-03 23:10 +0900
ザ・キング・オブ・ファイターズ97 ネオジオ NEOGEO;https://page.auctions.yahoo.co.jp/jp/auction/d1224706442;¥14,850;22;Auction;2026-04-03 23:02 +0900
【動作確認済・入手困難品】ネオジオロム「キングオブファイターズ'95」　ケースあり・説明書なし　NEO GEOソフト　KOF95　美品;https://page.auctions.yahoo.co.jp/jp/auction/p1224523783;¥10,050;11;Auction;2026-04-03 22:47 +0900
【箱付き】ザ・キング・オブ・ファイターズ99 ネオジオCD;https://page.auctions.yahoo.co.jp/jp/auction/k1224703329;¥3,631;4;Auction;2026-04-03 22:25 +0900
当時物 限定セット ピンバッチ付 ネオジオCD ザ・キング・オブ・ファイターズ 95 スペシャルアイテムBOX付き SNK KOF NEOGEO ゲームソフト;https://page.auctions.yahoo.co.jp/jp/auction/m1222646350;¥11,500;4;Auction;2026-04-03 22:25 +0900
ジャンク ザ・キング・オブ・ファイターズ'95;https://page.auctions.yahoo.co.jp/jp/auction/1224511937;¥500;1;Auction;2026-04-03 22:13 +0900
カタログ SNK ネオジオ メタルスラッグ 東京ゲームショウ 2004 ザ・キング・オブ・ファイターズ ゲーム チラシ フライヤー パンフレット;https://page.auctions.yahoo.co.jp/jp/auction/q1224587495;¥3,800;1;Auction;2026-04-03 22:12 +0900
不知火舞 KOF SNK 缶バッジ アクリル スタンド 餓狼伝説 サムライスピリッツ ネオジオ NEO GEO 格闘ゲーム 美少女 キングオブファイターズ;https://page.auctions.yahoo.co.jp/jp/auction/e1224621575;¥1,600;1;Auction;2026-04-03 22:09 +0900
【箱付き】ザ・キング・オブ・ファイターズ97 セガサターン SS;https://page.auctions.yahoo.co.jp/jp/auction/j1224708918;¥1,210;5;Auction;2026-04-03 22:08 +0900
同人動画 VHSソフト THE KING OF FIGHTERS ’96 ’97 Double Remix Ver 1.1 / ゲーム喫茶なべ ザ・キングオブファイターズ 管理a54;https://page.auctions.yahoo.co.jp/jp/auction/o1200441474;¥454;1;Auction;2026-04-03 21:52 +0900
kof94 ザ・キング・オブ・ファイターズ'94 ROM;https://page.auctions.yahoo.co.jp/jp/auction/z569985764;¥8,480;1;Buy-Now;2026-04-03 20:45 +0900
PS2ソフト THE KING OF FIGHTERS '94 RE-BOUT ザ・キングオブファイターズ94リバウト 限定版;https://page.auctions.yahoo.co.jp/jp/auction/z564498868;¥3,850;1;Buy-Now;2026-04-03 20:11 +0900
NGP キング・オブ・ファイターズ R-2 ソフトのみ SNK ネオジオポケットカラー;https://page.auctions.yahoo.co.jp/jp/auction/z583200120;¥4,000;1;Buy-Now;2026-04-03 12:59 +0900
■PS1■　ザ・キング・オブ・ファイターズ ’95　　/B2962;https://page.auctions.yahoo.co.jp/jp/auction/r1219100613;¥1,000;2;Auction;2026-04-02 23:09 +0900
【箱付き】ザ・キング・オブ・ファイターズ2001 ドリームキャスト DC;https://page.auctions.yahoo.co.jp/jp/auction/k1224706318;¥2,530;9;Auction;2026-04-02 22:29 +0900
【箱付き】ザ・キング・オブ・ファイターズ99 EVOLUTION ドリームキャスト DC;https://page.auctions.yahoo.co.jp/jp/auction/u1224703591;¥1,320;3;Auction;2026-04-02 22:25 +0900
【箱付き】ザキングオブファイターズ2002 アンリミテッドマッチ PS2;https://page.auctions.yahoo.co.jp/jp/auction/1224706122;¥2,310;4;Auction;2026-04-02 22:22 +0900
【箱付き】ザ・キング・オブ・ファイターズ98（通常版) ネオジオCD;https://page.auctions.yahoo.co.jp/jp/auction/e1224715507;¥1,980;1;Auction;2026-04-02 22:18 +0900
1円〜 希少 ザ・キングオブ・ファイターズ 2000 NEOGEO SNK 688メガ ロムカセット 付属品あり 対戦 ネオジオ ゲームソフト 0326G②;https://page.auctions.yahoo.co.jp/jp/auction/e1224288162;¥52,000;34;Auction;2026-04-02 22:11 +0900
【箱付き】ザ・キング・オブ・ファイターズ95 セガサターン SS;https://page.auctions.yahoo.co.jp/jp/auction/q1224713850;¥781;4;Auction;2026-04-02 22:02 +0900
DC ドリームキャスト ソフト ザ キング オブ ファイターズ 2002 【管理 24837】【B】;https://page.auctions.yahoo.co.jp/jp/auction/c1199696540;¥2,650;1;Auction;2026-04-02 20:09 +0900
DC ドリームキャスト ソフト 帯付き ザ キング オブ ファイターズ ドリームマッチ1999 THE KING OF FIGHTERS 【管理 25636】【Ｂ】;https://page.auctions.yahoo.co.jp/jp/auction/q1208434348;¥2,000;1;Auction;2026-04-02 20:07 +0900
シェルミー「THE KING OF FIGHTERS」 キングオブファイターズ　未使用　テレホンカード;https://page.auctions.yahoo.co.jp/jp/auction/h1223791891;¥4,000;1;Auction;2026-04-02 19:24 +0900
ネオジオCD ザ・キング・オブ・ファイターズ’98 KOF;https://page.auctions.yahoo.co.jp/jp/auction/e1222924356;¥2,200;1;Auction;2026-04-02 18:48 +0900
THE KING OF FIGHTERS 96 KOF SNK ネオジオ ソフト　 キング オブ ファイターズ NEOGEOROM;https://page.auctions.yahoo.co.jp/jp/auction/z567235730;¥21,800;1;Buy-Now;2026-04-02 15:41 +0900
KOF 94 ザ キング オブ ファイターズ '94 ネオジオ NEOGEO ネオジオROM ROM SNK ;https://page.auctions.yahoo.co.jp/jp/auction/z581709706;¥13,500;1;Buy-Now;2026-04-02 15:41 +0900
新品 テリー・ボガード 帽子 メッシュ キャップ 野球帽 キングオブファイターズ トラッカーキャップ スナップバック 餓狼伝説;https://page.auctions.yahoo.co.jp/jp/auction/r1222531105;¥1,280;1;Buy-Now;2026-04-02 10:16 +0900
ザ・キング・オブ・ファイターズ'96 攻略本;https://page.auctions.yahoo.co.jp/jp/auction/o1221557780;¥800;1;Buy-Now;2026-04-01 23:55 +0900
『ザ・キング・オブ・ファイターズ ’96 テクニカルマニュアル』新声社;https://page.auctions.yahoo.co.jp/jp/auction/f1188888236;¥3,000;1;Buy-Now;2026-04-01 23:53 +0900
初版 帯あり ザ・キング・オブ・ファイターズ '95 オフィシャルガイドブック FOR THE ULTIMATE FIGHTERS ファミ通 SNK ネオジオ 攻略本;https://page.auctions.yahoo.co.jp/jp/auction/w1200087279;¥1,800;1;Buy-Now;2026-04-01 23:52 +0900
【箱付き】ザ・キング・オブ・ファイターズ97 セガサターン SS;https://page.auctions.yahoo.co.jp/jp/auction/h1224402740;¥770;7;Auction;2026-04-01 22:48 +0900
【箱付き】ザ・キング・オブ・ファイターズ ポータブル 94-98 PSP;https://page.auctions.yahoo.co.jp/jp/auction/n1224404349;¥5,918;4;Auction;2026-04-01 22:45 +0900
■■ 即決!! Xbox360 ザ・キング・オブ・ファイターズXII 12（カード付き）／THE KING OF FIGHTERS XII■■;https://page.auctions.yahoo.co.jp/jp/auction/j1075372232;¥1,800;1;Buy-Now;2026-04-01 22:43 +0900
◆未開封！不知火 舞 1/7 フィギュア THE KING OF FIGHTERS '97 キングオブファイターズ コトブキヤ ケース入り;https://page.auctions.yahoo.co.jp/jp/auction/w1224359042;¥3,080;9;Auction;2026-04-01 22:22 +0900
ザ・キング・オブ・ファイターズ’９７　ミニドラマCD４枚組;https://page.auctions.yahoo.co.jp/jp/auction/m1224193212;¥1,500;1;Auction;2026-04-01 22:16 +0900
ザ・キング・オブ・ファイターズXII オフィシャルガイド 対戦格闘ゲーム PS3/Xbox360 攻略本 ホビージャパン;https://page.auctions.yahoo.co.jp/jp/auction/z538573198;¥1,760;1;Buy-Now;2026-04-01 22:06 +0900
動作保証品 PS2 プレステ2 ザ・キング・オブ・ファイターズ`94 THE KING OF FIGHTERS RE-BOUT 箱説ハガキ/特典付【PP;https://page.auctions.yahoo.co.jp/jp/auction/v1224388877;¥5,060;9;Auction;2026-04-01 21:31 +0900
【1円】Xbox360 ザ・キング・オブ・ファイターズXII ゲームソフト 1A0315-249su/F8;https://page.auctions.yahoo.co.jp/jp/auction/w1224719662;¥396;20;Auction;2026-04-01 21:25 +0900
STORM COLLECTIBLES アクションフィギュア ザ・キング・オブ・ファイターズ`98 アルティメットマッチ 八神庵 ;https://page.auctions.yahoo.co.jp/jp/auction/z581528480;¥9,000;1;Buy-Now;2026-04-01 21:18 +0900
動作保証品 PS2 プレステ2 ザ・キング・オブ・ファイターズ オロチ編 THE KING OF FIGHTERS OROCHI 箱説付【PP;https://page.auctions.yahoo.co.jp/jp/auction/b1224404443;¥4,056;14;Auction;2026-04-01 21:14 +0900
○動作保証品 SS セガサターン ストリートファイターZERO/ヴァンパイアハンター/ザ・キング・オブ・ファイターズ’96 等 4本set 箱説付【10;https://page.auctions.yahoo.co.jp/jp/auction/d1224406593;¥1,991;9;Auction;2026-04-01 21:10 +0900
ステッカー シール 購入特典 SNK PIXEL WALL KOF98 ネオジオ NEOGEO THE KING OF FIGHTERS '98 ザ・キング・オブ・ファイターズ 餓狼伝説;https://page.auctions.yahoo.co.jp/jp/auction/h1224891164;¥980;1;Buy-Now;2026-04-01 16:15 +0900
アンヘル 「ザ・キング・オブ・ファイターズ 2001」 SNK美少女 1/7 コトブキヤ フィギュア;https://page.auctions.yahoo.co.jp/jp/auction/z552716398;¥15,000;1;Buy-Now;2026-04-01 16:03 +0900
アクスタ KOF キング・オブ・ファイターズ 2000 ピクセル アクリルスタンド ストライカー ジョー・ヒガシ 東丈;https://page.auctions.yahoo.co.jp/jp/auction/z583054496;¥3,000;1;Buy-Now;2026-04-01 14:29 +0900
帯付き★ PSソフト ザ・キング・オブ・ファイターズ'99;https://page.auctions.yahoo.co.jp/jp/auction/z559072708;¥2,111;1;Buy-Now;2026-04-01 13:23 +0900
【PS3】ザ・キング・オブ・ファイターズ XIII;https://page.auctions.yahoo.co.jp/jp/auction/z585200330;¥1,500;1;Buy-Now;2026-04-01 12:01 +0900
即決 新品未使用 THE KING OF FIGHTERS 10th Anniversary PINS SET ザ・キング・オブ・ファイターズ ピンバッジセット 草薙京 不知火舞;https://page.auctions.yahoo.co.jp/jp/auction/w1000499480;¥3,800;1;Buy-Now;2026-04-01 01:14 +0900
1円〜 ネオジオ NEOGEO ロムカセット ザ・キング・オブ・ファイターズ ’94;https://page.auctions.yahoo.co.jp/jp/auction/c1224626802;¥7,535;11;Auction;2026-03-31 23:36 +0900
T【7q-38】【80サイズ】▲1円～/未開封/ストームコレクティブルズ『ザ・キング・オブ・ファイターズ'98』ゲーニッツ フィギュア;https://page.auctions.yahoo.co.jp/jp/auction/r1224271742;¥9,350;13;Auction;2026-03-31 23:08 +0900
Kinetiquettes 1/4 KOFキングオブファイターズ 不知火舞;https://page.auctions.yahoo.co.jp/jp/auction/x1195423235;¥29,323;1;Auction;2026-03-31 22:44 +0900
【非売品】SNK NEO GEO ネオジオ カレンダー キング・オブ・ファイターズ TKOF サムライスピリッツ 餓狼伝説 月華の剣士 エス・エヌ・ケイ;https://page.auctions.yahoo.co.jp/jp/auction/d1222544268;¥5,290;1;Auction;2026-03-31 22:42 +0900
B2　ネオジオ　ザ　キングオブファイターズ　98　ポスター;https://page.auctions.yahoo.co.jp/jp/auction/e1224465752;¥3,000;1;Auction;2026-03-31 22:20 +0900
7本セット NEOGEO CD ソフト サムライスピリッツ/ザ・キング・オブ・ファイターズ 94 96/ギャラクシーファイト ネオジオ 大量;https://page.auctions.yahoo.co.jp/jp/auction/r1222366047;¥8,250;4;Auction;2026-03-31 22:18 +0900
動作保証品 NGCD ネオジオCD クイズ キング・オブ・ファイターズ 箱説付【PP;https://page.auctions.yahoo.co.jp/jp/auction/u1224286113;¥1,210;2;Auction;2026-03-31 21:19 +0900
即決　NCD　帯のみ　ザ・キング・オブ・ファイターズ98　KOF98　同梱可　(ソフト無)　ネオジオＣＤ;https://page.auctions.yahoo.co.jp/jp/auction/j1218699732;¥1,200;1;Buy-Now;2026-03-31 20:55 +0900
オリジナル　同人　キングオブファイターズ　レオナ・ハイデルン風　美少女　AI　イラスト　L判サイズ　サイズ変更有　NO.6;https://page.auctions.yahoo.co.jp/jp/auction/d1223648676;¥230;1;Auction;2026-03-31 20:26 +0900
-PS2　ザキングオブファイターズ94RE-BOUT　SNKプレイモア　即決 ■■ まとめて送料値引き中 ■■;https://page.auctions.yahoo.co.jp/jp/auction/d1174861255;¥5,980;1;Buy-Now;2026-03-31 20:25 +0900
NO.1　オリジナル　同人　キングオブファイターズ　不知火舞風　美少女　AI　イラスト　L判サイズ　サイズ変更有;https://page.auctions.yahoo.co.jp/jp/auction/c1217995191;¥210;2;Auction;2026-03-31 20:24 +0900
【ネオジオソフト】ザ・キング・オブ・ファイターズ2000 ROM SNK 箱説付;https://page.auctions.yahoo.co.jp/jp/auction/z584952152;¥59,980;1;Buy-Now;2026-03-31 18:33 +0900
PSP キングオブファイターズ 円卓の生徒;https://page.auctions.yahoo.co.jp/jp/auction/z585311594;¥8,000;1;Buy-Now;2026-03-31 16:51 +0900
-NCD　ザキングオブファイターズ95　SNK　ネオジオCD　即決 ■■ まとめて送料値引き中 ■■;https://page.auctions.yahoo.co.jp/jp/auction/x1222324562;¥980;1;Buy-Now;2026-03-31 15:47 +0900
【PS】 ザ・キング・オブ・ファイターズ'95&96&98セット;https://page.auctions.yahoo.co.jp/jp/auction/z584165398;¥1,800;1;Buy-Now;2026-03-31 11:08 +0900
PS2 KOF MAXIMUM IMPACT2 キングオブファイターズ;https://page.auctions.yahoo.co.jp/jp/auction/d1224048758;¥730;1;Buy-Now;2026-03-31 09:23 +0900
PS2 THE KING OF FIGHTERS 2002 ザ・キング・オブ・ファイターズ;https://page.auctions.yahoo.co.jp/jp/auction/m1224044343;¥820;1;Buy-Now;2026-03-31 09:22 +0900
ザ・キング・オブ・ファイターズ ’96 アンソロジー;https://page.auctions.yahoo.co.jp/jp/auction/e1224679610;¥2,010;1;Buy-Now;2026-03-30 22:51 +0900
YN2-250522☆GAMEST 1996年8月15日号 No.177 ゲーメスト　ザ・キング・オブ・ファイターズ96 メタルスラッグ レイストーム;https://page.auctions.yahoo.co.jp/jp/auction/b1185893730;¥410;1;Buy-Now;2026-03-30 22:41 +0900
D615-60【ネオジオゲームソフト7本まとめ】NEOGEO/SNK/真サムライスピリッツ/餓狼伝説3/ザキングオブファイターズ95 96 97/帯付t;https://page.auctions.yahoo.co.jp/jp/auction/m1224412847;¥3,500;18;Auction;2026-03-30 21:55 +0900
中古ロム【ザ・キングオブファイターズ 94 / The King of Fighters 94】＊SNK NEO GEO, タイトルシール付！;https://page.auctions.yahoo.co.jp/jp/auction/j1223936979;¥2,000;1;Auction;2026-03-30 21:47 +0900
THE KING OF FIGHTERS ザ・キング・オブ・ファイターズ イラスト本 画集 ここに集いし者たち SNK ムービック KOF イラスト集;https://page.auctions.yahoo.co.jp/jp/auction/s1217642162;¥4,000;1;Auction;2026-03-30 21:25 +0900
JOYTOY ジョイトイ KOF ザ・キング・オブ・ファイターズ 98 アルティメットマッチ 主人公チーム 草薙京 アクションフィギュア;https://page.auctions.yahoo.co.jp/jp/auction/l1222048272;¥4,500;1;Auction;2026-03-30 19:52 +0900
ザ・キング・オブ・ファイターズ アンソロジーシリーズ2冊セット;https://page.auctions.yahoo.co.jp/jp/auction/z572824766;¥910;1;Buy-Now;2026-03-30 17:08 +0900
ザキングオブファイターズ９７;https://page.auctions.yahoo.co.jp/jp/auction/z576878594;¥777;1;Buy-Now;2026-03-30 15:50 +0900
[1円スタート] 高品質 プレイマット キングオブファイターズ　不知火舞 2453 限定セール;https://page.auctions.yahoo.co.jp/jp/auction/d1224314794;¥530;15;Auction;2026-03-30 00:51 +0900
新品未開封 プレイステーション PS ザ・キング・オブ・ファイターズ97;https://page.auctions.yahoo.co.jp/jp/auction/u1224184683;¥65,000;58;Auction;2026-03-29 23:32 +0900
SNKトレーディングカード ラウンド2 カードまとめ売り162枚セット 月華の剣士/サムライスピリッツ2/キングオブファイターズ’98他;https://page.auctions.yahoo.co.jp/jp/auction/h1224154903;¥8,448;13;Auction;2026-03-29 23:18 +0900
【箱付き】ザキングオブファイターズ98 アルティメットマッチ PS2;https://page.auctions.yahoo.co.jp/jp/auction/q1224260598;¥1,856;3;Auction;2026-03-29 22:55 +0900
0327-30 SNK NEOGEO ザ キングオブファイターズ 2000 MVS カセット / アーケード ゲーム 基板 エスエヌケー ネオジオ;https://page.auctions.yahoo.co.jp/jp/auction/r1224488253;¥3,800;11;Auction;2026-03-29 22:54 +0900
0327-29 SNK NEOGEO ザ キングオブファイターズ '97 MVS カセット / アーケード ゲーム 基板 エスエヌケー ネオジオ;https://page.auctions.yahoo.co.jp/jp/auction/l1224480681;¥3,400;9;Auction;2026-03-29 22:53 +0900
0327-28 SNK NEOGEO ザ キングオブファイターズ '95 MVS カセット / アーケード ゲーム 基板 エスエヌケー ネオジオ;https://page.auctions.yahoo.co.jp/jp/auction/w1224475685;¥3,600;12;Auction;2026-03-29 22:52 +0900
PS2 ザ・キング・オブ・ファイターズ ⅩⅠ;https://page.auctions.yahoo.co.jp/jp/auction/t1202656023;¥1,010;2;Auction;2026-03-29 22:52 +0900
0327-24 SNK NEOGEO ニンジャコンバット MVS カセット / アーケード ゲーム 基板 キングオブファイターズ エスエヌケー ネオジオ;https://page.auctions.yahoo.co.jp/jp/auction/o1224484154;¥8,750;8;Auction;2026-03-29 22:51 +0900
0327-32 SNK NEOGEO ザ キングオブファイターズ '98 MVS カセット / アーケード ゲーム 基板 エスエヌケー ネオジオ;https://page.auctions.yahoo.co.jp/jp/auction/q1224480533;¥5,500;12;Auction;2026-03-29 22:50 +0900
0327-31 SNK NEOGEO ザ キングオブファイターズ 2001 MVS カセット / アーケード ゲーム 基板 エスエヌケー ネオジオ;https://page.auctions.yahoo.co.jp/jp/auction/n1224479640;¥5,250;5;Auction;2026-03-29 22:50 +0900
ザ・キング・オブ・ファイターズ97 セガサターン SS;https://page.auctions.yahoo.co.jp/jp/auction/f1224114963;¥1,633;2;Auction;2026-03-29 22:47 +0900
0327-20 SNK NEOGEO リアルバウト 餓狼伝説スペシャル MVS カセット / アーケード ゲーム 基板 キングオブファイターズ エスエヌケー;https://page.auctions.yahoo.co.jp/jp/auction/l1224478883;¥11,500;12;Auction;2026-03-29 22:45 +0900
0327-22 SNK NEOGEO リアルバウト 餓狼伝説2 MVS カセット / アーケード ゲーム 基板 キングオブファイターズ エスエヌケー ネオジオ;https://page.auctions.yahoo.co.jp/jp/auction/q1224481415;¥12,000;8;Auction;2026-03-29 22:44 +0900
0327-21 SNK NEOGEO 餓狼伝説3 MVS カセット / アーケード ゲーム 基板 キングオブファイターズ エスエヌケー ネオジオ;https://page.auctions.yahoo.co.jp/jp/auction/x1224470938;¥3,777;5;Auction;2026-03-29 22:43 +0900
0327-23 SNK NEOGEO ライティング ヒーロー MVS カセット / アーケード ゲーム 基板 キングオブファイターズ エスエヌケー ネオジオ;https://page.auctions.yahoo.co.jp/jp/auction/b1224479607;¥6,916;4;Auction;2026-03-29 22:40 +0900
【未開封】GBA THE KING OF FIGHTERS EX NEO BLOOD　ザ・キング・オブ・ファイターズ;https://page.auctions.yahoo.co.jp/jp/auction/k1224004519;¥5,250;20;Auction;2026-03-29 22:40 +0900
SNK　ネオジオポケット　キング・オブ・ファイターズ R-1　KOF R-1　NeogeoPocket　NGP;https://page.auctions.yahoo.co.jp/jp/auction/m1224483793;¥5,752;9;Auction;2026-03-29 22:39 +0900
未検品★SS セガサターン エックスメンVSストリートファイター/キングオブファイターズ97等 まとめて5本セット まとめ売り f143;https://page.auctions.yahoo.co.jp/jp/auction/w1224134652;¥3,700;10;Auction;2026-03-29 22:35 +0900
SNK　ネオジオポケット　キング・オブ・ファイターズ R-2　KOF R-2　NeogeoPocket　NGP;https://page.auctions.yahoo.co.jp/jp/auction/t1224488811;¥4,100;7;Auction;2026-03-29 22:29 +0900
【NGCD】 クイズ キング・オブ・ファイターズ　パッケージのみ　ソフト無　 NEOGEO SNK ザウルス;https://page.auctions.yahoo.co.jp/jp/auction/q1224024166;¥60;2;Auction;2026-03-29 22:10 +0900
【中古】〈PS2ソフト〉ザ・キング・オブ・ファイターズ11 THE KING OF FIGHTERS プレイステーション2 プレステ2★E2512-0198;https://page.auctions.yahoo.co.jp/jp/auction/c1212023253;¥1,650;1;Auction;2026-03-29 22:02 +0900
○グッズ ネオジオCD ザ・キング・オブ・ファイターズ ’95/THE KING OF FIGHTERS’95 スペシャルアイテムBOX SNK エス・エヌ・ケイ【20;https://page.auctions.yahoo.co.jp/jp/auction/g1224038247;¥6,600;22;Auction;2026-03-29 22:00 +0900
▲営NA359-100 SEGA SATURN セガサターン HST-3200/HSS-0101 コントローラ/ザ・キング・オブ・ファイターズ’95 ’96/拡張ラムカートリッジ;https://page.auctions.yahoo.co.jp/jp/auction/w1224274025;¥3,200;5;Auction;2026-03-29 21:57 +0900
NEOGEO キング オブ ファイターズ97 SNK KOF ネオジオ ROM;https://page.auctions.yahoo.co.jp/jp/auction/q1224358887;¥26,000;16;Auction;2026-03-29 21:45 +0900
1円〜 動作品 NG ネオジオROM ザ・キング・オブ・ファイターズ’99 箱説/特典付【10;https://page.auctions.yahoo.co.jp/jp/auction/k1224036465;¥42,900;43;Auction;2026-03-29 21:42 +0900
ザ・キング・オブ・ファイターズ　ネオウェイブ　NEOWAVE SNK 帯3種セット　アトミスウェイブ;https://page.auctions.yahoo.co.jp/jp/auction/1222993254;¥800;1;Auction;2026-03-29 21:41 +0900
1円〜 動作品 NG ネオジオROM ザ・キング・オブ・ファイターズ’97 箱説付【10;https://page.auctions.yahoo.co.jp/jp/auction/b1224030930;¥20,570;36;Auction;2026-03-29 21:41 +0900
NGCD中古　ザ・キング・オブ・ファイターズ’95　【管理番号：70071】;https://page.auctions.yahoo.co.jp/jp/auction/n1165403590;¥1,074;1;Auction;2026-03-29 21:31 +0900
NGCD中古　ザ・キング・オブ・ファイターズ'99　【管理番号：70021】;https://page.auctions.yahoo.co.jp/jp/auction/1188100676;¥6,662;1;Auction;2026-03-29 21:31 +0900
NEOGEO キング オブ ファイターズ95 SNK ネオジオ ROM KOF;https://page.auctions.yahoo.co.jp/jp/auction/w1224362509;¥14,000;4;Auction;2026-03-29 21:21 +0900
SNK CD サントラ ザ・キング・オブ・ファイターズ '99 2000 94 to 00 10th ザ・ベスト scsc キャラソン シェルミー K.O.F 9枚セット;https://page.auctions.yahoo.co.jp/jp/auction/f1222936168;¥6,000;1;Auction;2026-03-29 21:18 +0900
【Y117】キングオブファイターズ95 KOF95 セガサターン SNK 龍虎の拳 NEO SOUND ORCHESFTRA 2本セット まとめて 格闘ゲーム 格ゲー F;https://page.auctions.yahoo.co.jp/jp/auction/t1216971943;¥1,854;1;Auction;2026-03-29 21:03 +0900
【1円】PS ザキングオブファイターズ96 ゲームソフト プレステ PS1 PlayStation 取説付き 未検品 1A0007-093hr/F8;https://page.auctions.yahoo.co.jp/jp/auction/d1224414473;¥295;6;Auction;2026-03-29 21:00 +0900
〇AM-130 USED　GB　ゲームボーイ　カセットのみ　熱闘 ザ・キング・オブ・ファイターズ’95;https://page.auctions.yahoo.co.jp/jp/auction/m1159873968;¥1,950;1;Auction;2026-03-29 20:30 +0900
即決　「プレイステーション必勝法スペシャル　ザ・キング・オブ・ファイターズ97」;https://page.auctions.yahoo.co.jp/jp/auction/l1186605730;¥1,500;1;Buy-Now;2026-03-29 17:44 +0900
特典のみ ソフトなし KOF15 キングオブファイターズ XV ネオジオ ロムパッケージ 不知火舞 Ver 筐体型アクリルスタンド;https://page.auctions.yahoo.co.jp/jp/auction/z411103098;¥18,000;1;Buy-Now;2026-03-29 15:39 +0900
ゲームボーイ　熱闘！ザ・キングオブ・ファイターズ95 ソフトのみ;https://page.auctions.yahoo.co.jp/jp/auction/z582918328;¥1,500;1;Buy-Now;2026-03-29 08:03 +0900
NEOGEO CD キング オブ ファイターズ'95 KOF95 SNK;https://page.auctions.yahoo.co.jp/jp/auction/n1222923504;¥640;1;Buy-Now;2026-03-29 07:38 +0900
PS2 ザ・キングオブファイターズ ネスツ編 プレイステーション2ソフト プレステ2 THE KING OF FIGHTERS [NEOGEOオンラインコレクション];https://page.auctions.yahoo.co.jp/jp/auction/f1176156188;¥3,300;1;Buy-Now;2026-03-29 06:26 +0900
セガサターン『ザ・キング・オブ・ファイターズ '95』ポスターチラシ;https://page.auctions.yahoo.co.jp/jp/auction/u1218270184;¥800;1;Auction;2026-03-29 05:56 +0900
