Titre;URL;Prix;BidCount;Type;EndDate
Hippon Super！ 1993年 10月号 真 女神転生 聖剣伝説2 ゼルダの伝説 ワールドヒーローズ バトルマスター 千葉麗子 ヒッポンスーパー 必本;https://page.auctions.yahoo.co.jp/jp/auction/s1207472952;¥1,000;1;Auction;2026-03-15 18:25 +0900
ウルトラヒーローズEXPOニュージェネレーションワールド　IN 東京ソラマチ　招待券2名;https://page.auctions.yahoo.co.jp/jp/auction/z573326696;¥2,600;1;Buy-Now;2026-03-15 10:44 +0900
◆スーパーファミコン/スーファミ/SFC ワールドヒーローズ2 ソフト;https://page.auctions.yahoo.co.jp/jp/auction/h1222551611;¥903;34;Auction;2026-03-14 22:55 +0900
17EY●ネオジオロムソフト まとめ売り ザ・キング・オブ・ファイターズ94 ワールドヒーローズ2JET など 動作未確認 ジャンク;https://page.auctions.yahoo.co.jp/jp/auction/m1222671438;¥51,150;14;Auction;2026-03-14 22:46 +0900
ゲームボーイ GB ソフト カセット 熱闘ワールドヒーローズ2JET;https://page.auctions.yahoo.co.jp/jp/auction/b1222131316;¥1,305;13;Auction;2026-03-14 21:41 +0900
260129AE【ゲームボーイ】 GB ソフトのみ 熱闘ワールドヒーローズ2JET 接点復活剤塗布済み;https://page.auctions.yahoo.co.jp/jp/auction/s1219045477;¥1,010;1;Auction;2026-03-14 21:16 +0900
NEOGEO ワールドヒーローズ2JET 中古カートリッジのみ;https://page.auctions.yahoo.co.jp/jp/auction/l1222343584;¥5,750;9;Auction;2026-03-14 20:51 +0900
②【ARS10+】【ゴジータ ゼノ　UM10-SEC5】【ドラゴンボールヒーローズ】 ドラゴンボール フュージョンワールド ARS PSA;https://page.auctions.yahoo.co.jp/jp/auction/l1222230154;¥18,500;17;Auction;2026-03-14 19:57 +0900
②【ARS10+】【ベジータ　abs-02】【ドラゴンボールヒーローズ】 ドラゴンボール ドラゴンボールヒーローズ　フュージョンワールド ARS PSA;https://page.auctions.yahoo.co.jp/jp/auction/m1222228321;¥29,500;16;Auction;2026-03-14 19:49 +0900
ネオジオ　NEOGEO ワールドヒーローズ2JET ロムカセット動作品 ゲームソフト 箱有り　説明書無し;https://page.auctions.yahoo.co.jp/jp/auction/n1222411757;¥9,800;1;Auction;2026-03-13 22:41 +0900
◆PlayStation 2/プレイステーション 2/プレステ 2/PS 2 ワールドヒーローズ ゴージャス ソフト;https://page.auctions.yahoo.co.jp/jp/auction/o1222313282;¥4,290;20;Auction;2026-03-12 22:28 +0900
WORLD HEROES2JET ワールドヒーローズ2 JET　テレカ;https://page.auctions.yahoo.co.jp/jp/auction/r1209103427;¥3,000;1;Auction;2026-03-12 22:00 +0900
即決　SFC　説明書のみ　ワールドヒーローズ2　同梱可　(ソフト無);https://page.auctions.yahoo.co.jp/jp/auction/r1221359511;¥1,500;1;Buy-Now;2026-03-12 20:12 +0900
ワールドヒーローズ2のテレホンカード;https://page.auctions.yahoo.co.jp/jp/auction/m1219567727;¥1,200;1;Auction;2026-03-12 18:19 +0900
『ワールドヒーローズ2 JET』全純正品 インスト左右２枚 ＋取扱説明書　 SNK NEOGEO　◇同梱可能;https://page.auctions.yahoo.co.jp/jp/auction/b1221919838;¥500;1;Auction;2026-03-11 21:31 +0900
NCD ワールドヒーローズ2;https://page.auctions.yahoo.co.jp/jp/auction/m1222200396;¥3,286;7;Auction;2026-03-10 22:50 +0900
(LD6)【何点でも同送料 LD/レーザーディスク】希少/ワールドヒーローズ 2JET/激レア！;https://page.auctions.yahoo.co.jp/jp/auction/c1194872588;¥7,150;1;Auction;2026-03-09 23:48 +0900
PCE ワールドヒーローズ2 帯・説明書付き PCエンジン ARCADE CD-ROM2 HEシステム WORLD HEROES 2 ハドソン HUDSON ADK SNK;https://page.auctions.yahoo.co.jp/jp/auction/o1222213363;¥3,500;3;Auction;2026-03-09 23:31 +0900
【NEO GEO 超ド級ゲーム ネオジオ / ワールドヒーローズ2】ネオジオソフト;https://page.auctions.yahoo.co.jp/jp/auction/n1213207145;¥8,000;1;Auction;2026-03-08 21:45 +0900
A857 ジャンク ゲームソフト ネオジオ ワールドヒーローズ2 NEO-GEO WORLD HEROES 2 ソフトと説明書のみ;https://page.auctions.yahoo.co.jp/jp/auction/g1221454831;¥4,000;6;Auction;2026-03-08 21:32 +0900
動作確認済 ［ NEOGEO ROMカセット ］ 餓狼伝説スペシャル ＆ ワールドヒーローズ2 【中古品】［取説有り］ SNK ADK Fatal Fury Special WH;https://page.auctions.yahoo.co.jp/jp/auction/u1221654885;¥11,505;4;Auction;2026-03-08 21:27 +0900
【PS2】 ワールドヒーローズゴージャス [NEOGEO ONLINE COLLECTION THE BEST］;https://page.auctions.yahoo.co.jp/jp/auction/z567871340;¥6,550;1;Buy-Now;2026-03-08 17:37 +0900
ゲームボーイ GB ソフトのみ 熱闘ワールドヒーローズ2JET;https://page.auctions.yahoo.co.jp/jp/auction/z563985468;¥1,500;1;Buy-Now;2026-03-06 18:27 +0900
ワールドヒーローズ2JET ネオジオCD SNK NEOGEO;https://page.auctions.yahoo.co.jp/jp/auction/z485176722;¥1,900;1;Buy-Now;2026-03-06 09:04 +0900
(TT-15) 任天堂 Switch スイッチ ソフト 「 スーパー ドラゴンボールヒーローズ ワールドミッション 」※動作未確認@送料210円or430円 (2);https://page.auctions.yahoo.co.jp/jp/auction/b1220899920;¥1,710;34;Auction;2026-03-04 22:35 +0900
ゲームボーイ 熱闘ワールドヒーローズ2JET;https://page.auctions.yahoo.co.jp/jp/auction/z567885000;¥1,680;1;Buy-Now;2026-03-04 21:19 +0900
GB ゲームボーイソフト[熱闘 ワールドヒーローズ2 JET];https://page.auctions.yahoo.co.jp/jp/auction/r1221395373;¥1,500;1;Buy-Now;2026-03-04 08:53 +0900
ゲームボーイ 熱闘ワールドヒーローズ2JET ソフトのみ;https://page.auctions.yahoo.co.jp/jp/auction/z569191072;¥1,750;1;Buy-Now;2026-03-04 08:15 +0900
ネオジオCD ワールドヒーローズ2 等 まとめ 8枚;https://page.auctions.yahoo.co.jp/jp/auction/c1211933398;¥20,000;1;Auction;2026-03-03 23:58 +0900
【06】ADK WORLD HEROES 2 ワールドヒーローズ2 ネオ・ジオソフト 中古 251206B5155;https://page.auctions.yahoo.co.jp/jp/auction/e1220508681;¥10,560;1;Auction;2026-03-03 22:15 +0900
ネオジオ ロムカセット ワールドヒーローズ2 ワールドヒーローズ2JET ジェット NEOGEO WORLD HEROES;https://page.auctions.yahoo.co.jp/jp/auction/t1221221600;¥19,250;28;Auction;2026-03-02 22:59 +0900
1円〜 SDガンダム ワールドヒーローズ ベンジャミンV2ガンダム レイフガンダムGP04 他;https://page.auctions.yahoo.co.jp/jp/auction/c1221266780;¥3,630;18;Auction;2026-03-02 22:38 +0900
★ワールドヒーローズ2　ハドソンソフト　擦れ傷有★テレカ５０度数未使用hb_147;https://page.auctions.yahoo.co.jp/jp/auction/k1220642195;¥3,700;24;Auction;2026-03-02 22:13 +0900
★ワールドヒーローズ2　ギャルズアイランド3　SNK　傷・はがれ有★テレカ５０度数未使用hb_148;https://page.auctions.yahoo.co.jp/jp/auction/q1220652573;¥620;2;Auction;2026-03-02 21:48 +0900
Y249 ADK NEOGEO WORLD HEROES 2 ネオジオ ロムカセット ワールドヒーローズ2 動作未確認 現状品;https://page.auctions.yahoo.co.jp/jp/auction/d1220838943;¥9,150;4;Auction;2026-03-02 21:22 +0900
ポスター B2 SS セガサターン ワールドヒーローズパーフェクト WORLD HEROES PERFECT ADK【20;https://page.auctions.yahoo.co.jp/jp/auction/r1220774840;¥1,332;2;Auction;2026-03-01 21:55 +0900
アーケードゲーム チラシ ネオジオ MVS ワールドヒーローズ２JET カタログ パンフレット;https://page.auctions.yahoo.co.jp/jp/auction/h1221063951;¥1,580;2;Auction;2026-03-01 20:47 +0900
●未チェックジャンク品　らんま1/2 幽遊白書　ドンキーコング　ワールドヒーローズ　 スーパーファミコン ソフト;https://page.auctions.yahoo.co.jp/jp/auction/q1204346242;¥811;1;Auction;2026-02-28 21:09 +0900
ワールドヒーローズ2 ゲーメスト ビデオ;https://page.auctions.yahoo.co.jp/jp/auction/z546623070;¥1,090;1;Buy-Now;2026-02-28 00:53 +0900
【箱付き】ワールドヒーローズ2 スーパーファミコン SFC スーファミ;https://page.auctions.yahoo.co.jp/jp/auction/v1220763482;¥4,730;2;Auction;2026-02-27 22:25 +0900
【箱付き】ワールドヒーローズ2 スーパーファミコン SFC スーファミ;https://page.auctions.yahoo.co.jp/jp/auction/f1220339142;¥4,620;1;Auction;2026-02-25 22:54 +0900
T0224-2Y/ 未開封 スーパードラゴンボールヒーローズ ワールドコレクタブルフィギュア 7th ANNIVERSARY 計5体まとめ;https://page.auctions.yahoo.co.jp/jp/auction/1220724009;¥2,000;1;Auction;2026-02-25 21:41 +0900
SNK NEOGEO リアルバウト餓狼伝説、2、スペシャル　ワールドヒーローズ　真サムスピ　得点王2 インスト、帯、説明書　まとめて　セット;https://page.auctions.yahoo.co.jp/jp/auction/o1219668164;¥4,500;1;Auction;2026-02-25 01:14 +0900
【箱付き】ワールドヒーローズ2 スーパーファミコン SFC スーファミ;https://page.auctions.yahoo.co.jp/jp/auction/e1220202042;¥2,656;14;Auction;2026-02-24 22:08 +0900
新品未開封 バンプレスト WCF ワールドコレクタブルフィギュア スーパードラゴンボールヒーローズ vol.2 孫悟空ゼノ;https://page.auctions.yahoo.co.jp/jp/auction/k1219259206;¥418;1;Auction;2026-02-23 23:12 +0900
☆PS2 プレステ2 ワールドヒーローズ ゴージャス NEOGEOオンラインコレクション THE BEST SNKプレイモア 箱説付【PP;https://page.auctions.yahoo.co.jp/jp/auction/f1220077033;¥4,914;2;Auction;2026-02-23 21:15 +0900
熱闘ワールドヒーローズ2JET ゲームボーイ GB;https://page.auctions.yahoo.co.jp/jp/auction/p1219945217;¥1,265;9;Auction;2026-02-22 22:44 +0900
【ネオジオ ロム】ワールドヒーローズ2【中古】【NEOGEO ROM】;https://page.auctions.yahoo.co.jp/jp/auction/g1220197835;¥8,500;14;Auction;2026-02-22 22:24 +0900
●ゲーメスト増刊 ワールドヒーローズ2;https://page.auctions.yahoo.co.jp/jp/auction/x1219707443;¥1,000;1;Auction;2026-02-22 21:50 +0900
◆ ワールドヒーローズ２　消しゴム フィギュア シュラ;https://page.auctions.yahoo.co.jp/jp/auction/r1220266567;¥300;1;Auction;2026-02-22 21:29 +0900
o1b　ワールドヒーローズ・ワールドヒーローズ2JET　2本セット　ネオジオCD;https://page.auctions.yahoo.co.jp/jp/auction/h1153193682;¥9,000;1;Auction;2026-02-22 21:04 +0900
F1Eё 月刊ゲーメスト 増刊 まとめて7冊セット ギャルズ★アイランド2/ストリートファイターⅡ/ダッシュ/ワールドヒーローズ2/餓狼伝説 他;https://page.auctions.yahoo.co.jp/jp/auction/c1216750445;¥4,000;1;Auction;2026-02-22 21:04 +0900
【ワヒロ】斎樹巡 ワールドエンドヒーローズ ワヒロ ファミマプリント ブロマイド 2L判;https://page.auctions.yahoo.co.jp/jp/auction/c1208344565;¥800;1;Buy-Now;2026-02-20 23:11 +0900
【動作品】WORLD HEROES 2 ワールドヒーローズ2 NEOGEO ネオジオ ADK ROM;https://page.auctions.yahoo.co.jp/jp/auction/j1215600920;¥9,605;5;Auction;2026-02-20 22:46 +0900
熱闘ワールドヒーローズ2JET ゲームボーイ GB;https://page.auctions.yahoo.co.jp/jp/auction/w1219782085;¥1,170;6;Auction;2026-02-20 22:18 +0900
SFC ワールドヒーローズ2 ソフトのみ　レトロフリークにて初期動作確認済み スーパーファミコン;https://page.auctions.yahoo.co.jp/jp/auction/h1213607362;¥1,080;1;Buy-Now;2026-02-19 09:40 +0900
帯あり NCD ワールドヒーローズ2;https://page.auctions.yahoo.co.jp/jp/auction/o1219583042;¥3,850;12;Auction;2026-02-17 22:10 +0900
Blu-ray 僕のヒーローアカデミア THE MOVIE ワールド ヒーローズ ミッション , 2人の英雄 , ヒーローズ:ライジング / 3本セット / gg691;https://page.auctions.yahoo.co.jp/jp/auction/1197711836;¥2,999;1;Auction;2026-02-16 20:15 +0900
-NGR　ワールドヒーローズ2JET　ADK　ネオジオROM　ネオジオロム　SNK　即決 ■■ まとめて送料割引中 ■■;https://page.auctions.yahoo.co.jp/jp/auction/k1203164286;¥13,980;1;Buy-Now;2026-02-16 00:33 +0900
Y0708A 僕のヒーローアカデミア THE MOVIE ワールドヒーローズミッション プルスウルトラ版 劇場版 DVD BOX 2枚組 アニメ 東宝 集英社 ;https://page.auctions.yahoo.co.jp/jp/auction/c1192235332;¥569;1;Auction;2026-02-15 22:50 +0900
動作保証品 NG ネオジオROM ワールドヒーローズ2 WORLD HEROES 2 アルファ電子 エーディーケイ ALPHA ADK 箱説付【10;https://page.auctions.yahoo.co.jp/jp/auction/f1219166723;¥6,875;7;Auction;2026-02-15 21:18 +0900
ワールドヒーローズ2JET;https://page.auctions.yahoo.co.jp/jp/auction/v1216481611;¥11,000;1;Buy-Now;2026-02-15 07:37 +0900
1円〜 SFC スーパーファミコン ワールドヒーローズ2;https://page.auctions.yahoo.co.jp/jp/auction/u1219365894;¥7,976;22;Auction;2026-02-14 22:41 +0900
【SFC】 ワールドヒーローズ2;https://page.auctions.yahoo.co.jp/jp/auction/o1219239038;¥3,201;1;Auction;2026-02-13 22:19 +0900
ウォーロックイージスガンダム クリアパーツ２色使用 SDガンダムワールドヒーローズ バンダイ 中古未組立プラモデル レア;https://page.auctions.yahoo.co.jp/jp/auction/p1103919669;¥900;1;Auction;2026-02-13 20:52 +0900
チラシ アーケード ワールドヒーローズ2 ネオジオ ゲーム フライヤー パンフレット カタログ;https://page.auctions.yahoo.co.jp/jp/auction/v1214540882;¥3,000;1;Auction;2026-02-12 22:26 +0900
【ネオジオROM】NEO-GEO■ワールドヒーローズ2 ロムカセット 箱説明書有り SNK ネオジオ レトロゲーム GPN-260202010;https://page.auctions.yahoo.co.jp/jp/auction/m1218170110;¥6,999;1;Auction;2026-02-12 19:57 +0900
【ネオジオROM】NEO-GEO■ワールドヒーローズ2JET ロムカセット 箱説明書有り SNK ネオジオ レトロゲーム GPN-26020214;https://page.auctions.yahoo.co.jp/jp/auction/b1218164064;¥9,249;2;Auction;2026-02-12 19:29 +0900
ネオジオCD ワールドヒーローズ2 即決;https://page.auctions.yahoo.co.jp/jp/auction/f1218494528;¥7,180;1;Buy-Now;2026-02-12 06:53 +0900
NG ワールドヒーローズ2JET;https://page.auctions.yahoo.co.jp/jp/auction/t1218917581;¥9,460;1;Auction;2026-02-11 22:35 +0900
【GLB】中古 ジャンク ネオジオカセット 餓狼伝説スペシャル BASEBALL STARS ワールドヒーローズ2 龍虎の拳【動作確認済】°°;https://page.auctions.yahoo.co.jp/jp/auction/u1218888495;¥18,150;4;Auction;2026-02-11 22:10 +0900
★ワールドヒーローズ2　ジャンヌ　ADK/SNK　ギャルズアイランド3★テレカ５０度数未使用gn_4;https://page.auctions.yahoo.co.jp/jp/auction/o1218178428;¥741;6;Auction;2026-02-09 21:50 +0900
NEOGEO SNK ワールドヒーローズ2 JET 中古　ジャンク品;https://page.auctions.yahoo.co.jp/jp/auction/p1218605465;¥3,200;12;Auction;2026-02-09 21:38 +0900
★ワールドヒーローズ　ジャンヌ　アルファ電子　ギャルズアイランド2　ゲーメスト★テレカ５０度数未使用gn_5;https://page.auctions.yahoo.co.jp/jp/auction/s1218183560;¥810;6;Auction;2026-02-09 21:20 +0900
1円〜 ネオジオ ロムカセット 餓狼伝説スペシャル ワールドヒーローズ2;https://page.auctions.yahoo.co.jp/jp/auction/h1218717063;¥13,310;17;Auction;2026-02-08 23:25 +0900
【SN88】VHS ビデオテープ ワールドヒーローズ2 WORLD HEROES ゲーメストビデオ 格闘ゲーム ネオジオ NEOGEO 動作確認済み;https://page.auctions.yahoo.co.jp/jp/auction/v1218033166;¥1,000;1;Auction;2026-02-08 22:32 +0900
P07◎「ワールドヒーローズ2」月刊ゲーメスト9月号増刊/新声社/平成5年/格闘ゲーム/バトル/攻略本/設定資料集/設定原画集/250129;https://page.auctions.yahoo.co.jp/jp/auction/t1171258293;¥763;1;Auction;2026-02-08 22:23 +0900
動作保証品 NG ネオジオROM ワールドヒーローズ2 WORLD HEROES 2 アルファ電子 エーディーケイ ALPHA ADK 箱付【10;https://page.auctions.yahoo.co.jp/jp/auction/k1218318056;¥3,960;11;Auction;2026-02-08 21:56 +0900
GAMEBOY ゲームボーイ　熱闘　ワールドヒーローズ2JET 箱に痛みあり ;https://page.auctions.yahoo.co.jp/jp/auction/s1218030083;¥6,750;16;Auction;2026-02-08 21:51 +0900
1円〜 ネオジオ ロムカセット ワールドヒーローズ2;https://page.auctions.yahoo.co.jp/jp/auction/q1218564618;¥6,875;16;Auction;2026-02-07 22:40 +0900
動作保証品 NG ネオジオROM ワールドヒーローズ2 WORLD HEROES 2 アルファ電子 エーディーケイ ALPHA ADK 箱付【10;https://page.auctions.yahoo.co.jp/jp/auction/v1218173221;¥3,007;11;Auction;2026-02-07 22:12 +0900
ヒロアカ　ワールドヒーローズミッション　ステルススーツ　キューピーコラボ　爆豪　ストラップ　2つ　未開封;https://page.auctions.yahoo.co.jp/jp/auction/v1193402920;¥3,000;1;Buy-Now;2026-02-06 00:16 +0900
【ネオジオROM】ワールドヒーローズ2 WORLD HEROES 2 / NEO-GEO ADK 箱・説明書付 動作未確認 現状品 ジャンク レトロゲーム;https://page.auctions.yahoo.co.jp/jp/auction/o1217767956;¥5,750;12;Auction;2026-02-05 23:40 +0900
○攻略本 格闘ゲーム STREET FIGHTER II ストリートファイターII/ヴァンパイアハンター/ワールドヒーローズ2JET 等 12冊set オマケ付【20;https://page.auctions.yahoo.co.jp/jp/auction/d1217856233;¥7,473;20;Auction;2026-02-04 22:12 +0900
ゲームユウ◇1994年3月ゴンチチ◇No.11◇ゲームマガジン◇餓狼伝説◇ワールドヒーローズ2JET◇サムライスピリッツ◇ドラゴンボールZ;https://page.auctions.yahoo.co.jp/jp/auction/s1216752468;¥3,000;1;Auction;2026-02-04 22:06 +0900
SNKプラバン　ワールドヒーローズ２枚;https://page.auctions.yahoo.co.jp/jp/auction/t1217453211;¥1,500;1;Auction;2026-02-03 19:40 +0900
SNK ネオジオ 本体 コントローラー3個 餓狼伝説スペシャル ワールドヒーローズ2;https://page.auctions.yahoo.co.jp/jp/auction/z553604720;¥80,000;1;Buy-Now;2026-02-03 11:02 +0900
ワールドヒーローズ2 キャラクター 消しゴム ケシゴム フィギュア けしごむ 人形 KOF SNK 餓狼伝説 ゲーム キャラ消し えりっく エリック;https://page.auctions.yahoo.co.jp/jp/auction/b1216498541;¥2,000;1;Buy-Now;2026-02-03 02:37 +0900
ワールドヒーローズ2 キャラクター 消しゴム ケシゴム フィギュア けしごむ 人形 KOF SNK 餓狼伝説 格闘 ゲーム キャラ消し ラスプーチン;https://page.auctions.yahoo.co.jp/jp/auction/q1216511120;¥2,000;1;Buy-Now;2026-02-03 02:36 +0900
CD　ゲーム音楽　サウンドトラック　ワールドヒーローズ２　SNK ADK　ポニーテール;https://page.auctions.yahoo.co.jp/jp/auction/o1054626038;¥1,480;1;Auction;2026-02-02 23:24 +0900
ネオジオROM ワールドヒーローズ ワールドヒーローズ2 ワールドヒーローズ2JET　3本セット　ADK;https://page.auctions.yahoo.co.jp/jp/auction/u1217993189;¥35,000;13;Auction;2026-02-02 21:46 +0900
ゲームボーイ 熱闘ワールドヒーローズ2JET ソフトのみ DMG-AWJJ-JPN　ソフトのみ;https://page.auctions.yahoo.co.jp/jp/auction/z547960486;¥2,000;1;Buy-Now;2026-02-02 11:58 +0900
バンダイ製　SDガンダムワールドヒーローズ　ナイトストライクガンダム　アーサーガンダムマークⅢ　塗装完成品 計2機;https://page.auctions.yahoo.co.jp/jp/auction/v1217718217;¥3,500;6;Auction;2026-02-01 23:51 +0900
■　ネオジオ　ワールドヒーローズ２　オリジナルボックスのみ;https://page.auctions.yahoo.co.jp/jp/auction/c1217331534;¥1,211;2;Auction;2026-02-01 23:04 +0900
SFC ワールドヒーローズ2 ソフトのみ;https://page.auctions.yahoo.co.jp/jp/auction/z552807878;¥1,080;1;Buy-Now;2026-02-01 22:50 +0900
ジャンク 組立済 レゴ ジャンボフィグ ジュラシックワールド ティラノサウルス レックス/スーパーヒーローズ ヴェノム 計2点set LEGO【20;https://page.auctions.yahoo.co.jp/jp/auction/l1217453836;¥1,100;1;Auction;2026-02-01 21:59 +0900
【GD8126-2】RAH リアルアクションヒーローズ ジョジョの奇妙な冒険 第三部 ザ・ワールド メディコムトイ DIO;https://page.auctions.yahoo.co.jp/jp/auction/c1217366536;¥46,000;22;Auction;2026-02-01 20:39 +0900
レアソフト　PlayStation.2用ソフト　ワールドヒーローズ ゴージャス;https://page.auctions.yahoo.co.jp/jp/auction/z548829526;¥6,400;1;Buy-Now;2026-02-01 08:23 +0900
箱付　説明書なし★ワールドヒーローズ2　スーパーファミコン SFC　スーファミ★レトロ　貴重　プレミア　端子クリーニング済;https://page.auctions.yahoo.co.jp/jp/auction/r1207313093;¥2,500;1;Auction;2026-01-31 22:53 +0900
■ザウルス◇SFC/スーパーファミコンソフト☆ワールドヒーローズ2【端子清掃/動作確認済み】■;https://page.auctions.yahoo.co.jp/jp/auction/c1168749315;¥1,380;1;Buy-Now;2026-01-31 18:24 +0900
082/X068★スーパードラゴンボールヒーローズ ワールドコレクタブルフィギュア vol.2 全5種フルコンプセット 未開封品;https://page.auctions.yahoo.co.jp/jp/auction/o1217334793;¥4,400;25;Auction;2026-01-29 22:54 +0900
ＳＦＣ　ワールドヒーローズ２　説明書;https://page.auctions.yahoo.co.jp/jp/auction/z532909046;¥1,580;1;Buy-Now;2026-01-28 19:33 +0900
ネオジオ NEOGEO ソフト ワールドヒーローズ ワールドヒーローズ2JET 2本セット 動作確認済み;https://page.auctions.yahoo.co.jp/jp/auction/e1217115539;¥23,500;41;Auction;2026-01-27 23:21 +0900
NEO-GEO ワールドヒーローズ2 JET ROM 箱・説明書あり ADK 動作未確認 レトロゲーム;https://page.auctions.yahoo.co.jp/jp/auction/p1216575157;¥7,500;29;Auction;2026-01-26 00:09 +0900
1円～ 送料無料 PCエンジン CD-ROM2 ワールドヒーローズ２;https://page.auctions.yahoo.co.jp/jp/auction/v1216410254;¥8,500;41;Auction;2026-01-25 23:19 +0900
J2243-N41-3787 NEO-GEO CD ネオジオ ソフト まとめ サムライスピリッツ ワールドヒーローズ 龍虎の拳2 餓狼伝説3 など 11点 現状品2;https://page.auctions.yahoo.co.jp/jp/auction/u1216678602;¥19,250;16;Auction;2026-01-25 22:40 +0900
T428-O35-4011 PS4ソフト 6本まとめ/未開封 龍が如く4/レゴ マーベル アベンジャーズ スーパーヒーローズ2 スターウォーズ ワールド 他 OA;https://page.auctions.yahoo.co.jp/jp/auction/g1216511544;¥2,600;22;Auction;2026-01-25 22:20 +0900
FUZ【中古】僕のヒーローアカデミア THE MOVIE ワールドヒーローズミッション プルスウルトラ版 Blu-ray2枚組〈009-251115-IO-33-FUZ〉;https://page.auctions.yahoo.co.jp/jp/auction/m1207961720;¥451;6;Auction;2026-01-25 22:15 +0900
中古品　帯無し　ネオジオCD　NEOGEO CD　ワールドヒーローズ２;https://page.auctions.yahoo.co.jp/jp/auction/w1214858553;¥5,600;1;Auction;2026-01-25 22:12 +0900
中古品 ゲーム ネオジオ ワールドヒーローズ2 ADK;https://page.auctions.yahoo.co.jp/jp/auction/u1216674496;¥3,520;3;Auction;2026-01-24 23:16 +0900
ワールドヒーローズ2JET【中古/現状品/動作未確認】;https://page.auctions.yahoo.co.jp/jp/auction/w1216425912;¥6,666;19;Auction;2026-01-24 21:28 +0900
1円～【中古/PCエンジン】 ワールドヒーローズ２（帯付き） ARCADE CD-ROM2;https://page.auctions.yahoo.co.jp/jp/auction/c1216360087;¥3,300;9;Auction;2026-01-24 20:47 +0900
【送料無料】NEOGEO ROM　ネオジオロム　ワールドヒーローズ2;https://page.auctions.yahoo.co.jp/jp/auction/n1216804454;¥6,000;1;Buy-Now;2026-01-24 14:06 +0900
6283 NEOGEO ネオジオ ワールドヒーローズ2 JET ワールドヒーローズ2JET WORLD ワールドヒーローズ2ジェット ネオジオROM NGCD 動作未確認;https://page.auctions.yahoo.co.jp/jp/auction/q1216172152;¥12,505;24;Auction;2026-01-23 23:14 +0900
6282 NEOGEO ネオジオ ワールドヒーローズ2 WORLD HEROES ネオジオソフト ネオジオROM SNK ADK 動作未確認;https://page.auctions.yahoo.co.jp/jp/auction/p1216159897;¥7,752;12;Auction;2026-01-23 23:08 +0900
【箱付き】ワールドヒーローズ2 ネオジオ NEOGEO;https://page.auctions.yahoo.co.jp/jp/auction/f1216532648;¥6,875;4;Auction;2026-01-22 22:59 +0900
NEOGEO ワールドヒーローズ2;https://page.auctions.yahoo.co.jp/jp/auction/1216416573;¥4,633;28;Auction;2026-01-22 21:45 +0900
【送料無料】NEOGEO ROM　ネオジオロム　ワールドヒーローズ2　JET;https://page.auctions.yahoo.co.jp/jp/auction/g1216799331;¥8,000;1;Buy-Now;2026-01-22 01:20 +0900
【箱付き】ワールドヒーローズ2 JET ネオジオ NEOGEO;https://page.auctions.yahoo.co.jp/jp/auction/e1216534943;¥7,315;4;Auction;2026-01-21 22:08 +0900
NEOGEO格闘ゲーム　攻略ブック　覇王付録　龍虎の拳2/餓狼伝説SPECIAL/ワールドヒーローズ2 JET/ファイターズヒストリーダイナマイト;https://page.auctions.yahoo.co.jp/jp/auction/x1145512619;¥1,800;1;Auction;2026-01-21 21:55 +0900
SFC スーファミ アルバートオデッセイ/クロノ・トリガー/ロックマンX/ワールドヒーローズ2 等 まとめて 30本セット ダブりなし【20;https://page.auctions.yahoo.co.jp/jp/auction/g1216205420;¥4,433;8;Auction;2026-01-21 21:39 +0900
PS2 ワールドヒーローズ ゴージャス NEOGEO プレステ2 ソフト ;https://page.auctions.yahoo.co.jp/jp/auction/z513796096;¥7,000;1;Buy-Now;2026-01-20 22:37 +0900
◇ NEOGEO CD ネオジオCD ソフト ワールドヒーローズ/ワールドヒーローズ2JET 2本セット売り SNK 昭和レトロ ゲームソフト 動作未確認;https://page.auctions.yahoo.co.jp/jp/auction/n1215655779;¥10,510;24;Auction;2026-01-19 23:08 +0900
【PCE】 ワールドヒーローズ2 アーケードカード専用 CD-ROM2;https://page.auctions.yahoo.co.jp/jp/auction/z521636294;¥5,800;1;Buy-Now;2026-01-19 22:43 +0900
SFC★スーパーファミコン★ワールドヒーローズ2★SNK ザウルス★クリックポスト185円可;https://page.auctions.yahoo.co.jp/jp/auction/r1208998208;¥780;1;Auction;2026-01-19 22:07 +0900
★ワールドヒーローズ2　織倉まこと　SNK　ゲーメスト　微擦れ有★テレカ５０度数未使用KK4_124;https://page.auctions.yahoo.co.jp/jp/auction/v1215676974;¥810;9;Auction;2026-01-19 21:22 +0900
【Z-1109】◆ スーパードラゴンボールヒーローズ ワールドコレクタブルフィギュアvol.2 超サイヤ人4ブロリー ☆未開封品;https://page.auctions.yahoo.co.jp/jp/auction/x795797059;¥2,200;1;Auction;2026-01-19 21:05 +0900
MVS版　ワールドヒーローズ2 インストコピー;https://page.auctions.yahoo.co.jp/jp/auction/d1215576347;¥3,600;2;Auction;2026-01-18 23:32 +0900
ワールドヒーローズ2 JET / NEOGEO ネオジオ;https://page.auctions.yahoo.co.jp/jp/auction/m1215543633;¥9,200;17;Auction;2026-01-18 21:38 +0900
【ガンプラ】未組立て SDガンダムワールド ヒーローズ シャイングラスパードラゴン ２点セット;https://page.auctions.yahoo.co.jp/jp/auction/b1215112831;¥500;1;Auction;2026-01-18 20:19 +0900
